26569
0	0	3.692	3.692	7.7182
0	0	7.384	3.692	7.7182
0	0	11.076	3.692	7.7182
0	0	14.768	3.692	7.7182
0	0	18.46	3.692	7.7182
0	0	22.152	3.692	7.7182
0	0	25.844	3.692	7.7182
0	0	29.536	3.692	7.7182
0	0	33.228	3.692	7.7182
0	0	36.92	3.692	7.7182
0	0	40.612	3.692	7.7182
0	0	44.304	3.692	7.7182
0	0	47.996	3.692	7.7182
0	0	51.688	3.692	7.7182
0	0	55.38	3.692	7.7182
0	0	59.072	3.692	7.7182
0	0	62.764	3.692	7.7182
0	0	66.456	3.692	7.7182
0	0	70.148	3.692	7.7182
0	0	73.84	3.692	7.7182
0	0	77.532	3.692	7.7182
0	0	81.224	3.692	7.7182
0	0	84.916	3.692	7.7182
0	0	88.608	3.692	7.7182
0	0	92.3	3.692	7.7182
0	0	95.992	3.692	7.7182
0	0	99.684	3.692	7.7182
0	0	103.376	3.692	7.7182
0	0	107.068	3.692	7.7182
0	0	110.76	3.692	7.7182
0	0	114.452	3.692	7.7182
0	0	118.144	3.692	7.7182
0	0	121.836	3.692	7.7182
0	0	125.528	3.692	7.7182
0	0	129.22	3.692	7.7182
0	0	132.912	3.692	7.7182
0	0	136.604	3.692	7.7182
0	0	140.296	3.692	7.7182
0	0	143.988	3.692	7.7182
0	0	147.68	3.692	7.7182
0	0	151.372	3.692	7.7182
0	0	155.064	3.692	7.7182
0	0	158.756	3.692	7.7182
0	0	162.448	3.692	7.7182
0	0	166.14	3.692	7.7182
0	0	169.832	3.692	7.7182
0	0	173.524	3.692	7.7182
0	0	177.216	3.692	7.7182
0	0	180.908	3.692	7.7182
0	0	184.6	3.692	7.7182
0	0	188.292	3.692	7.7182
0	0	191.984	3.692	7.7182
0	0	195.676	3.692	7.7182
0	0	199.368	3.692	7.7182
0	0	203.06	3.692	7.7182
0	0	206.752	3.692	7.7182
0	0	210.444	3.692	7.7182
0	0	214.136	3.692	7.7182
0	0	217.828	3.692	7.7182
0	0	221.52	3.692	7.7182
0	0	225.212	3.692	7.7182
0	0	228.904	3.692	7.7182
0	0	232.596	3.692	7.7182
0	0	236.288	3.692	7.7182
0	0	239.98	3.692	7.7182
0	0	243.672	3.692	7.7182
0	0	247.364	3.692	7.7182
0	0	251.056	3.692	7.7182
0	0	254.748	3.692	7.7182
0	0	258.44	3.692	7.7182
0	0	262.132	3.692	7.7182
0	0	265.824	3.692	7.7182
0	0	269.516	3.692	7.7182
0	0	273.208	3.692	7.7182
0	0	276.9	3.692	7.7182
0	0	280.592	3.692	7.7182
0	0	284.284	3.692	7.7182
0	0	287.976	3.692	7.7182
0	0	291.668	3.692	7.7182
0	0	295.36	3.692	7.7182
0	0	3.692	7.384	7.7182
0	0	7.384	7.384	7.7182
0	0	11.076	7.384	7.7182
0	0	14.768	7.384	7.7182
0	0	18.46	7.384	7.7182
0	0	22.152	7.384	7.7182
0	0	25.844	7.384	7.7182
0	0	29.536	7.384	7.7182
0	0	33.228	7.384	7.7182
0	0	36.92	7.384	7.7182
0	0	40.612	7.384	7.7182
0	0	44.304	7.384	7.7182
0	0	47.996	7.384	7.7182
0	0	51.688	7.384	7.7182
0	0	55.38	7.384	7.7182
0	0	59.072	7.384	7.7182
0	0	62.764	7.384	7.7182
0	0	66.456	7.384	7.7182
0	0	70.148	7.384	7.7182
0	0	73.84	7.384	7.7182
0	0	77.532	7.384	7.7182
0	0	81.224	7.384	7.7182
0	0	84.916	7.384	7.7182
0	0	88.608	7.384	7.7182
0	0	92.3	7.384	7.7182
0	0	95.992	7.384	7.7182
0	0	99.684	7.384	7.7182
0	0	103.376	7.384	7.7182
0	0	107.068	7.384	7.7182
0	0	110.76	7.384	7.7182
0	0	114.452	7.384	7.7182
0	0	118.144	7.384	7.7182
0	0	121.836	7.384	7.7182
0	0	125.528	7.384	7.7182
0	0	129.22	7.384	7.7182
0	0	132.912	7.384	7.7182
0	0	136.604	7.384	7.7182
0	0	140.296	7.384	7.7182
0	0	143.988	7.384	7.7182
0	0	147.68	7.384	7.7182
0	0	151.372	7.384	7.7182
0	0	155.064	7.384	7.7182
0	0	158.756	7.384	7.7182
0	0	162.448	7.384	7.7182
0	0	166.14	7.384	7.7182
0	0	169.832	7.384	7.7182
0	0	173.524	7.384	7.7182
0	0	177.216	7.384	7.7182
0	0	180.908	7.384	7.7182
0	0	184.6	7.384	7.7182
0	0	188.292	7.384	7.7182
0	0	191.984	7.384	7.7182
0	0	195.676	7.384	7.7182
0	0	199.368	7.384	7.7182
0	0	203.06	7.384	7.7182
0	0	206.752	7.384	7.7182
0	0	210.444	7.384	7.7182
0	0	214.136	7.384	7.7182
0	0	217.828	7.384	7.7182
0	0	221.52	7.384	7.7182
0	0	225.212	7.384	7.7182
0	0	228.904	7.384	7.7182
0	0	232.596	7.384	7.7182
0	0	236.288	7.384	7.7182
0	0	239.98	7.384	7.7182
0	0	243.672	7.384	7.7182
0	0	247.364	7.384	7.7182
0	0	251.056	7.384	7.7182
0	0	254.748	7.384	7.7182
0	0	258.44	7.384	7.7182
0	0	262.132	7.384	7.7182
0	0	265.824	7.384	7.7182
0	0	269.516	7.384	7.7182
0	0	273.208	7.384	7.7182
0	0	276.9	7.384	7.7182
0	0	280.592	7.384	7.7182
0	0	284.284	7.384	7.7182
0	0	287.976	7.384	7.7182
0	0	291.668	7.384	7.7182
0	0	295.36	7.384	7.7182
0	0	3.692	11.076	7.7182
0	0	7.384	11.076	7.7182
0	0	11.076	11.076	7.7182
0	0	14.768	11.076	7.7182
0	0	18.46	11.076	7.7182
0	0	22.152	11.076	7.7182
0	0	25.844	11.076	7.7182
0	0	29.536	11.076	7.7182
0	0	33.228	11.076	7.7182
0	0	36.92	11.076	7.7182
0	0	40.612	11.076	7.7182
0	0	44.304	11.076	7.7182
0	0	47.996	11.076	7.7182
0	0	51.688	11.076	7.7182
0	0	55.38	11.076	7.7182
0	0	59.072	11.076	7.7182
0	0	62.764	11.076	7.7182
0	0	66.456	11.076	7.7182
0	0	70.148	11.076	7.7182
0	0	73.84	11.076	7.7182
0	0	77.532	11.076	7.7182
0	0	81.224	11.076	7.7182
0	0	84.916	11.076	7.7182
0	0	88.608	11.076	7.7182
0	0	92.3	11.076	7.7182
0	0	95.992	11.076	7.7182
0	0	99.684	11.076	7.7182
0	0	103.376	11.076	7.7182
0	0	107.068	11.076	7.7182
0	0	110.76	11.076	7.7182
0	0	114.452	11.076	7.7182
0	0	118.144	11.076	7.7182
0	0	121.836	11.076	7.7182
0	0	125.528	11.076	7.7182
0	0	129.22	11.076	7.7182
0	0	132.912	11.076	7.7182
0	0	136.604	11.076	7.7182
